"amount","customerId","paymentDate","paymentId","rentalId","staffId"
"6","209","2007-04-27","31267","7116","1"
"3","209","2007-04-27","31268","7269","1"
"4","209","2007-04-27","31269","7505","1"
"5","209","2007-04-28","31270","7752","2"
"4","209","2007-04-28","31271","8067","1"
"8","209","2007-04-29","31272","8759","2"
"2","209","2007-04-29","31273","8816","2"
"6","209","2007-04-30","31274","9054","2"
"0","209","2007-04-30","31275","9923","1"
"4","210","2007-04-06","31276","3563","2"
"4","210","2007-04-06","31277","3884","2"
"0","210","2007-04-07","31278","4270","2"
"2","210","2007-04-07","31279","4306","1"
"0","210","2007-04-07","31280","4334","1"
"7","210","2007-04-07","31281","4388","2"
"5","210","2007-04-08","31282","4620","1"
"6","210","2007-04-08","31283","4871","1"
"4","210","2007-04-08","31284","4893","1"
"3","210","2007-04-08","31285","4989","1"
"0","210","2007-04-10","31286","5957","2"
"4","210","2007-04-11","31287","6227","2"
"1","210","2007-04-12","31288","6564","1"
"5","210","2007-04-28","31289","7743","1"
"0","210","2007-04-28","31290","7909","2"
"8","210","2007-04-29","31291","8336","2"
"3","210","2007-04-29","31292","8678","2"
"0","210","2007-04-29","31293","8738","2"
"8","211","2007-04-06","31294","3937","2"
"2","211","2007-04-07","31295","4060","2"
"5","211","2007-04-07","31296","4441","2"
"2","211","2007-04-07","31297","4479","2"
"2","211","2007-04-08","31298","4857","1"
"5","211","2007-04-10","31299","5668","1"
"3","211","2007-04-10","31300","5699","2"
"4","211","2007-04-10","31301","5785","2"
"0","211","2007-04-11","31302","6438","2"
"4","211","2007-04-12","31303","6628","1"
"1","211","2007-04-12","31304","6722","1"
"0","211","2007-04-27","31305","7484","2"
"2","211","2007-04-28","31306","7975","1"
"6","211","2007-04-30","31307","8961","2"
"3","211","2007-04-30","31308","9111","1"
"0","211","2007-04-30","31309","9953","1"
"10","212","2007-04-08","31310","4708","2"
"3","212","2007-04-08","31311","4798","2"
"6","212","2007-04-08","31312","4916","2"
"6","212","2007-04-09","31313","5115","1"
"2","212","2007-04-28","31314","7828","2"
"4","212","2007-04-28","31315","8000","2"
"3","212","2007-04-30","31316","8940","1"
"4","213","2007-04-06","31317","3989","2"
"4","213","2007-04-07","31318","4236","2"
"8","213","2007-04-08","31319","4655","1"
"4","213","2007-04-09","31320","5159","2"
"0","213","2007-04-09","31321","5431","1"
"2","213","2007-04-12","31322","6725","2"
"0","213","2007-04-27","31323","7528","2"
"2","213","2007-04-29","31324","8444","2"
"4","213","2007-04-29","31325","8542","2"
"6","213","2007-04-30","31326","9150","2"
"2","213","2007-04-30","31327","9340","2"
"4","213","2007-04-30","31328","9477","1"
"0","214","2007-04-07","31329","4211","2"
"3","214","2007-04-08","31330","4783","1"
"3","214","2007-04-08","31331","4984","2"
"2","214","2007-04-09","31332","5172","2"
"7","214","2007-04-12","31333","6602","1"
"4","214","2007-04-27","31334","7417","2"
"5","214","2007-04-28","31335","7826","2"
"4","214","2007-04-29","31336","8663","1"
"8","215","2007-04-08","31337","4940","2"
"2","215","2007-04-10","31338","5886","1"
"8","215","2007-04-10","31339","5967","2"
"1","215","2007-04-27","31340","7180","1"
"2","215","2007-04-30","31341","9046","2"
"0","215","2007-04-30","31342","9518","1"
"4","215","2007-04-30","31343","9611","2"
"2","216","2007-04-07","31344","4161","2"
"6","216","2007-04-11","31345","6008","1"
"7","216","2007-04-11","31346","6349","2"
"4","216","2007-04-28","31347","8068","1"
"8","216","2007-04-29","31348","8859","2"
"0","216","2007-04-30","31349","9096","1"
"2","217","2007-04-10","31350","5576","2"
"3","217","2007-04-10","31351","5762","2"
"4","217","2007-04-12","31352","6570","2"
"2","217","2007-04-27","31353","7104","2"
"4","217","2007-04-29","31354","8332","2"
"0","217","2007-04-30","31355","9159","1"
"2","217","2007-04-30","31356","9317","2"
"6","217","2007-04-30","31357","9632","2"
"2","217","2007-04-30","31358","9745","2"
"6","218","2007-04-08","31359","4898","1"
"0","218","2007-04-09","31360","5226","1"
"0","218","2007-04-10","31361","5737","2"
"4","218","2007-04-27","31362","7090","2"
"8","218","2007-04-27","31363","7236","1"
"6","218","2007-04-30","31364","9018","2"
"6","218","2007-04-30","31365","9902","2"
"0","218","2007-04-30","31366","10114","1"
"0","219","2007-04-08","31367","4678","2"
"7","219","2007-04-08","31368","4910","2"
"0","219","2007-04-09","31369","5123","2"
"4","219","2007-04-09","31370","5416","2"
"4","219","2007-04-09","31371","5475","2"
"7","219","2007-04-10","31372","5739","2"
"4","219","2007-04-11","31373","6172","2"
"2","219","2007-04-11","31374","6209","1"
"1","219","2007-04-12","31375","6501","2"
"2","219","2007-04-27","31376","7335","2"
"5","219","2007-04-28","31377","7726","1"
"0","219","2007-04-29","31378","8430","1"
"4","219","2007-04-29","31379","8536","2"
"6","219","2007-04-29","31380","8652","1"
"4","219","2007-04-30","31381","9712","1"
"2","220","2007-04-08","31382","4918","2"
"2","220","2007-04-10","31383","5613","2"
"2","220","2007-04-10","31384","5847","2"
"0","220","2007-04-10","31385","5859","2"
"0","220","2007-04-11","31386","6412","2"
"8","220","2007-04-12","31387","6832","2"
"9","220","2007-04-28","31388","7750","2"
"2","220","2007-04-28","31389","8065","1"
"4","220","2007-04-29","31390","8398","1"
"7","220","2007-04-30","31391","9384","2"
"10","220","2007-04-30","31392","9455","2"
"2","220","2007-04-30","31393","10099","1"
"4","221","2007-04-07","31394","4293","1"
"4","221","2007-04-08","31395","4649","2"
"6","221","2007-04-08","31396","4693","1"
"5","221","2007-04-09","31397","5058","1"
"5","221","2007-04-10","31398","5920","2"
"2","221","2007-04-27","31399","7101","1"
"0","221","2007-04-27","31400","7129","1"
"8","221","2007-04-27","31401","7531","2"
"0","221","2007-04-29","31402","8486","2"
"6","221","2007-04-30","31403","9320","1"
"7","221","2007-04-30","31404","9453","1"
"0","221","2007-04-30","31405","9853","2"
"8","222","2007-04-09","31406","5209","2"
"3","222","2007-04-09","31407","5266","1"
"6","222","2007-04-10","31408","5592","2"
"5","222","2007-04-10","31409","5635","2"
"2","222","2007-04-11","31410","6129","2"
"0","222","2007-04-12","31411","6497","1"
"0","222","2007-04-28","31412","7786","2"
"1","222","2007-04-29","31413","8300","1"
"6","222","2007-04-29","31414","8597","2"
"4","222","2007-04-29","31415","8787","1"
"1","222","2007-04-30","31416","10043","2"
"5","223","2007-04-05","31417","3513","1"
"0","223","2007-04-06","31418","3705","1"
"4","223","2007-04-08","31419","4874","1"
"2","223","2007-04-10","31420","5996","2"
"5","223","2007-04-27","31421","7085","2"
"3","223","2007-04-29","31422","8362","2"
"7","223","2007-04-30","31423","10053","2"
"2","224","2007-04-07","31424","4118","1"
"3","224","2007-04-07","31425","4411","2"
"2","224","2007-04-08","31426","4697","1"
"4","224","2007-04-11","31427","6031","1"
"2","224","2007-04-26","31428","6999","2"
"0","224","2007-04-28","31429","8255","2"
"2","224","2007-04-29","31430","8439","2"
"4","224","2007-04-29","31431","8605","1"
"0","224","2007-04-30","31432","9181","1"
"4","225","2007-04-06","31433","3574","2"
"7","225","2007-04-07","31434","4345","1"
"7","225","2007-04-08","31435","4824","1"
"2","225","2007-04-08","31436","4955","2"
"4","225","2007-04-09","31437","5067","1"
"2","225","2007-04-11","31438","6159","1"
"2","225","2007-04-11","31439","6317","1"
"2","225","2007-04-11","31440","6350","2"
"3","225","2007-04-12","31441","6526","1"
"2","225","2007-04-12","31442","6532","2"
"4","225","2007-04-27","31443","7347","2"
"6","225","2007-04-27","31444","7524","1"
"7","225","2007-04-28","31445","8054","1"
"4","225","2007-04-28","31446","8110","2"
"4","225","2007-04-30","31447","9980","1"
"2","225","2007-04-30","31448","9993","2"
"2","225","2007-04-30","31449","10138","2"
"4","226","2007-04-06","31450","3721","1"
"4","226","2007-04-07","31451","4324","1"
"2","226","2007-04-09","31452","5282","1"
"2","226","2007-04-09","31453","5419","1"
"9","226","2007-04-12","31454","6712","1"
"5","226","2007-04-27","31455","7288","2"
"3","226","2007-04-27","31456","7329","1"
"2","226","2007-04-29","31457","8600","2"
"2","226","2007-04-29","31458","8627","1"
"5","227","2007-04-06","31459","3576","1"
"2","227","2007-04-07","31460","4340","2"
"4","227","2007-04-07","31461","4459","2"
"2","227","2007-04-08","31462","4680","1"
"3","227","2007-04-09","31463","5046","1"
"7","227","2007-04-27","31464","7132","1"
"2","227","2007-04-28","31465","8219","1"
"0","227","2007-04-28","31466","8234","1"
"0","227","2007-04-29","31467","8384","1"
"4","227","2007-04-29","31468","8417","2"
"2","227","2007-04-30","31469","8936","1"
"2","227","2007-04-30","31470","9521","2"
"0","228","2007-04-06","31471","3538","2"
"8","228","2007-04-06","31472","3710","2"
"6","228","2007-04-06","31473","3715","1"
"0","228","2007-04-06","31474","3796","2"
"3","228","2007-04-07","31475","4217","1"
"4","228","2007-04-08","31476","4636","1"
"0","228","2007-04-08","31477","4909","1"
"2","228","2007-04-09","31478","5151","1"
"4","228","2007-04-09","31479","5320","1"
"0","228","2007-04-10","31480","5902","2"
"1","228","2007-04-11","31481","6141","2"
"2","228","2007-04-26","31482","6948","1"
"8","228","2007-04-27","31483","7509","2"
"0","228","2007-04-27","31484","7601","1"
"2","228","2007-04-28","31485","8147","1"
"4","229","2007-04-06","31486","3933","2"
"2","229","2007-04-07","31487","4458","2"
"4","229","2007-04-08","31488","4515","1"
"0","229","2007-04-08","31489","4694","2"
"2","229","2007-04-10","31490","5623","1"
"4","229","2007-04-11","31491","6155","2"
"4","229","2007-04-12","31492","6578","2"
"2","229","2007-04-12","31493","6880","1"
"0","229","2007-04-27","31494","7305","2"
"5","229","2007-04-27","31495","7308","2"
"0","229","2007-04-27","31496","7629","2"
"7","229","2007-04-27","31497","7640","2"
"3","229","2007-04-30","31498","9913","2"
"3","230","2007-04-08","31499","4509","1"
"0","230","2007-04-08","31500","4935","1"
"4","230","2007-04-09","31501","5045","1"
"0","230","2007-04-09","31502","5061","1"
"2","230","2007-04-09","31503","5269","2"
"4","230","2007-04-11","31504","6126","2"
"2","230","2007-04-11","31505","6251","1"
"4","230","2007-04-27","31506","7333","2"
"4","230","2007-04-27","31507","7390","2"
"4","230","2007-04-28","31508","8032","2"
"0","230","2007-04-29","31509","8653","2"
"2","230","2007-04-29","31510","8815","1"
"3","230","2007-04-30","31511","9778","2"
"3","230","2007-04-30","31512","10050","2"
"9","230","2007-04-30","31513","10057","1"
"9","231","2007-04-06","31514","3561","2"
"2","231","2007-04-06","31515","3839","1"
"0","231","2007-04-07","31516","4289","2"
"0","231","2007-04-08","31517","4969","2"
"2","231","2007-04-09","31518","5096","1"
"5","231","2007-04-10","31519","5560","1"
"0","231","2007-04-12","31520","6862","1"
"1","231","2007-04-12","31521","6877","1"
"0","231","2007-04-29","31522","8556","1"
"5","231","2007-04-30","31523","8949","2"
"2","231","2007-04-30","31524","9711","2"
"5","232","2007-04-11","31525","6234","2"
"2","232","2007-04-11","31526","6309","1"
"5","232","2007-04-27","31527","7123","1"
"4","232","2007-04-28","31528","7653","2"
"0","232","2007-04-28","31529","7707","2"
"2","232","2007-04-28","31530","7749","1"
"2","232","2007-04-28","31531","7990","1"
"2","232","2007-04-29","31532","8306","1"
"4","232","2007-04-29","31533","8401","2"
"4","232","2007-04-29","31534","8655","2"
"0","232","2007-04-30","31535","9270","2"
"10","232","2007-04-30","31536","9330","2"
"2","232","2007-04-30","31537","9365","2"
"2","232","2007-04-30","31538","10157","2"
"2","233","2007-04-06","31539","3832","1"
"5","233","2007-04-06","31540","4015","1"
"4","233","2007-04-08","31541","4885","1"
"5","233","2007-04-09","31542","5267","2"
"2","233","2007-04-10","31543","5846","1"
"4","233","2007-04-11","31544","6319","1"
"2","233","2007-04-12","31545","6794","1"
"8","233","2007-04-27","31546","7056","1"
"4","233","2007-04-27","31547","7387","2"
"5","233","2007-04-29","31548","8385","2"
"2","233","2007-04-29","31549","8530","2"
"0","233","2007-04-29","31550","8596","2"
"0","233","2007-04-30","31551","9574","1"
"0","234","2007-04-08","31552","4686","2"
"7","234","2007-04-08","31553","4721","1"
"5","234","2007-04-30","31554","10133","2"
"2","235","2007-04-06","31555","3581","2"
"6","235","2007-04-06","31556","3752","1"
"4","235","2007-04-06","31557","3968","1"
"2","235","2007-04-08","31558","4592","2"
"4","235","2007-04-10","31559","5790","1"
"2","235","2007-04-11","31560","6047","1"
"4","235","2007-04-11","31561","6352","2"
"4","235","2007-04-11","31562","6466","2"
"0","235","2007-04-28","31563","8120","1"
"6","235","2007-04-29","31564","8446","2"
"0","235","2007-04-29","31565","8781","2"
"5","235","2007-04-30","31566","9019","1"
"6","235","2007-04-30","31567","9519","2"
"3","235","2007-04-30","31568","9587","1"
"0","235","2007-04-30","31569","10155","2"
"0","236","2007-04-06","31570","3645","1"
"4","236","2007-04-06","31571","3857","2"
"4","236","2007-04-08","31572","4749","2"
"0","236","2007-04-08","31573","4959","1"
"2","236","2007-04-09","31574","5404","1"
"3","236","2007-04-10","31575","5545","1"
"3","236","2007-04-10","31576","5938","2"
"0","236","2007-04-11","31577","6049","2"
"4","236","2007-04-11","31578","6281","2"
"2","236","2007-04-11","31579","6303","1"
"4","236","2007-04-26","31580","6996","2"
"4","236","2007-04-27","31581","7047","2"
"0","236","2007-04-27","31582","7253","2"
"5","236","2007-04-28","31583","7780","1"
"4","236","2007-04-28","31584","7792","1"
"2","236","2007-04-28","31585","7798","2"
"2","236","2007-04-29","31586","8657","1"
"5","236","2007-04-30","31587","9011","1"
"2","236","2007-04-30","31588","9934","1"
"4","236","2007-04-30","31589","10137","2"
"4","237","2007-04-08","31590","4844","1"
"4","237","2007-04-11","31591","6053","2"
"2","237","2007-04-27","31592","7193","1"
"3","237","2007-04-27","31593","7330","2"
"4","237","2007-04-28","31594","7812","1"
"8","237","2007-04-28","31595","7951","2"
"2","237","2007-04-28","31596","8102","2"
"2","237","2007-04-29","31597","8748","2"
"6","237","2007-04-29","31598","8799","2"
"3","237","2007-04-29","31599","8835","1"
"5","237","2007-04-30","31600","9276","1"
"4","237","2007-04-30","31601","9661","1"
"1","237","2007-04-30","31602","9715","2"
"0","237","2007-04-30","31603","10056","2"
"2","237","2007-04-30","31604","10058","2"
"0","238","2007-04-07","31605","4143","1"
"5","238","2007-04-10","31606","5616","1"
"0","238","2007-04-11","31607","6403","2"
"4","238","2007-04-27","31608","7243","2"
"8","238","2007-04-29","31609","8310","1"
"6","238","2007-04-29","31610","8382","1"
"0","238","2007-04-29","31611","8465","1"
"4","238","2007-04-30","31612","9065","1"
"7","238","2007-04-30","31613","9841","2"
"0","239","2007-04-06","31614","3547","2"
"5","239","2007-04-06","31615","3552","1"
"7","239","2007-04-08","31616","4920","2"
"4","239","2007-04-10","31617","5651","2"
"0","239","2007-04-10","31618","5960","1"
"0","239","2007-04-12","31619","6573","1"
"8","239","2007-04-27","31620","7012","2"
"0","239","2007-04-27","31621","7426","1"
"2","239","2007-04-27","31622","7491","2"
"6","239","2007-04-29","31623","8457","1"
"0","239","2007-04-30","31624","9676","2"
"5","239","2007-04-30","31625","9863","1"
"4","240","2007-04-07","31626","4305","2"
"4","240","2007-04-09","31627","5262","2"
"0","240","2007-04-10","31628","5596","1"
"0","240","2007-04-11","31629","6272","1"
"0","240","2007-04-11","31630","6470","2"
"4","240","2007-04-26","31631","6956","1"
"4","240","2007-04-26","31632","7001","1"
"8","240","2007-04-27","31633","7467","1"
"4","240","2007-04-27","31634","7481","2"
"4","240","2007-04-28","31635","7870","1"
"3","240","2007-04-29","31636","8503","2"
"5","240","2007-04-29","31637","8905","2"
"0","241","2007-04-06","31638","3822","2"
"0","241","2007-04-08","31639","4731","1"
"2","241","2007-04-09","31640","5017","2"
"0","241","2007-04-09","31641","5211","1"
"4","241","2007-04-09","31642","5438","1"
"3","241","2007-04-10","31643","5525","2"
"4","241","2007-04-10","31644","5981","1"
"6","241","2007-04-11","31645","6090","2"
"2","241","2007-04-11","31646","6245","2"
"0","241","2007-04-27","31647","7320","1"
"2","241","2007-04-27","31648","7434","1"
"2","241","2007-04-28","31649","7860","1"
"6","241","2007-04-30","31650","9500","1"
"3","241","2007-04-30","31651","9528","1"
"5","241","2007-04-30","31652","9944","1"
"4","242","2007-04-05","31653","3471","1"
"0","242","2007-04-06","31654","3604","2"
"4","242","2007-04-07","31655","4426","1"
"1","242","2007-04-08","31656","4895","2"
"5","242","2007-04-10","31657","5666","2"
"3","242","2007-04-27","31658","7149","2"
"4","242","2007-04-29","31659","8491","1"
"3","242","2007-04-30","31660","9423","1"
"6","242","2007-04-30","31661","9730","1"
"5","243","2007-04-06","31662","3854","2"
"4","243","2007-04-06","31663","3965","1"
"0","243","2007-04-08","31664","4831","1"
"0","243","2007-04-09","31665","5502","1"
"3","243","2007-04-11","31666","6038","2"
"2","243","2007-04-12","31667","6820","2"
"2","243","2007-04-27","31668","7022","2"
"0","243","2007-04-27","31669","7165","2"
"4","243","2007-04-29","31670","8834","1"
"2","243","2007-04-30","31671","9035","2"
"4","243","2007-04-30","31672","9514","2"
